gen,fit,cross,rec,size,wires
868,-0.109375,53,3,10,63
869,-0.109375,53,3,10,63
870,-0.109375,53,3,10,63
871,-0.109375,53,3,10,63
872,-0.109375,53,3,10,63
873,-0.109375,53,3,10,63
874,-0.109375,53,3,10,63
875,-0.109375,53,3,10,63
876,-0.109375,53,3,10,63
877,-0.109375,53,3,10,63
878,-0.109375,53,3,10,63
879,-0.109375,53,3,10,63
880,-0.109375,53,3,10,63
881,-0.109375,53,3,10,63
882,-0.109375,53,3,10,63
883,-0.109375,53,3,10,63
884,-0.109375,53,3,10,63
885,-0.109375,53,3,10,63
886,-0.109375,53,3,10,63
887,-0.109375,53,3,10,63
888,-0.109375,53,3,10,63
889,-0.109375,53,3,10,63
890,-0.109375,53,3,10,63
891,-0.109375,53,3,10,63
892,-0.109375,53,3,10,63
893,-0.109375,53,3,10,63
894,-0.109375,53,3,10,63
895,-0.109375,53,3,10,63
896,-0.109375,53,3,10,63
897,-0.109375,53,3,10,63
898,-0.109375,53,3,10,63
899,-0.109375,53,3,10,63
900,-0.109375,53,3,10,63
901,-0.109375,53,3,10,63
902,-0.109375,53,3,10,63
903,-0.109375,53,3,10,63
904,-0.109375,53,3,10,63
905,-0.109375,53,3,10,63
906,-0.109375,53,3,10,63
907,-0.093750,52,6,10,69
908,-0.093750,52,6,10,69
909,-0.093750,52,6,10,69
910,-0.093750,52,6,10,69
911,-0.093750,52,6,10,69
912,-0.093750,52,6,10,69
913,-0.093750,52,6,10,69
914,-0.093750,52,6,10,69
915,-0.093750,52,6,10,69
916,-0.093750,52,6,10,69
917,-0.093750,52,6,10,69
918,-0.093750,52,6,10,69
919,-0.093750,52,6,10,69
920,-0.093750,52,6,10,69
921,-0.093750,52,6,10,69
922,-0.093750,52,6,10,69
923,-0.093750,52,6,10,69
924,-0.093750,52,6,10,69
925,-0.093750,52,6,10,69
926,-0.093750,52,6,10,69
927,-0.093750,52,6,10,69
928,-0.093750,52,6,10,69
929,-0.093750,52,6,10,69
930,-0.093750,52,6,10,69
931,-0.093750,52,6,10,69
932,-0.093750,52,6,10,69
933,-0.093750,52,6,10,69
934,-0.093750,52,6,10,69
935,-0.093750,52,6,10,69
936,-0.093750,52,6,10,69
937,-0.093750,52,6,10,69
938,-0.093750,52,6,10,69
939,-0.093750,52,6,10,69
940,-0.093750,52,6,10,69
941,-0.093750,52,6,10,69
942,-0.093750,52,6,10,69
943,-0.093750,52,6,10,69
944,-0.093750,52,6,10,69
945,-0.093750,52,6,10,69
946,-0.093750,52,6,10,69
947,-0.093750,52,6,10,69
948,-0.093750,52,6,10,69
949,-0.093750,52,6,10,69
950,-0.093750,52,6,10,69
951,-0.093750,52,6,10,69
952,-0.093750,52,6,10,69
953,-0.093750,52,6,10,69
954,-0.093750,52,6,10,69
955,-0.093750,52,6,10,69
956,-0.093750,52,6,10,69
957,-0.093750,52,6,10,69
958,-0.093750,52,6,10,69
959,-0.093750,52,6,10,69
960,-0.093750,52,6,10,69
961,-0.093750,52,6,10,69
962,-0.093750,52,6,10,69
963,-0.093750,52,6,10,69
964,-0.093750,52,6,10,69
965,-0.093750,52,6,10,69
966,-0.093750,52,6,10,69
967,-0.093750,52,6,10,69
968,-0.093750,52,6,10,69
969,-0.093750,52,6,10,69
970,-0.093750,52,6,10,69
971,-0.093750,52,6,10,69
972,-0.093750,52,6,10,69
973,-0.093750,52,6,10,69
974,-0.093750,52,6,10,69
975,-0.093750,52,6,10,69
976,-0.093750,52,6,10,69
977,-0.093750,52,6,10,69
978,-0.093750,52,6,10,69
979,-0.093750,52,6,10,69
980,-0.093750,52,6,10,69
981,-0.078125,53,6,10,71
982,-0.078125,53,6,10,71
983,-0.078125,53,6,10,71
984,-0.078125,53,6,10,71
985,-0.078125,53,6,10,71
986,-0.078125,53,6,10,71
987,-0.078125,53,6,10,71
988,-0.078125,53,6,10,71
989,-0.078125,53,6,10,71
990,-0.078125,53,6,10,71
991,-0.078125,53,6,10,71
992,-0.078125,53,6,10,71
993,-0.078125,53,6,10,71
994,-0.078125,53,6,10,71
995,-0.078125,53,6,10,71
996,-0.078125,53,6,10,71
997,-0.078125,53,6,10,71
998,-0.078125,53,6,10,71
999,-0.078125,53,6,10,71
1000,-0.078125,53,6,10,71
1001,-0.078125,53,6,10,71
1002,-0.078125,53,6,10,71
1003,-0.078125,53,6,10,71
1004,-0.078125,53,6,10,71
1005,-0.078125,53,6,10,71
1006,-0.078125,53,6,10,71
1007,-0.078125,53,6,10,71
1008,-0.078125,53,6,10,71
1009,-0.078125,53,6,10,71
1010,-0.078125,53,6,10,71
1011,-0.078125,53,6,10,71
1012,-0.078125,53,6,10,71
1013,-0.078125,53,6,10,71
1014,-0.078125,53,6,10,71
1015,-0.078125,53,6,10,71
1016,-0.078125,53,6,10,71
1017,-0.078125,53,6,10,71
1018,-0.078125,53,6,10,71
1019,-0.078125,53,6,10,71
1020,-0.078125,53,6,10,71
1021,-0.078125,53,6,10,71
1022,-0.078125,53,6,10,71
1023,-0.078125,53,6,10,71
1024,-0.078125,53,6,10,71
1025,-0.078125,53,6,10,71
1026,-0.078125,53,6,10,71
1027,-0.078125,53,6,10,71
1028,-0.078125,53,6,10,71
1029,-0.078125,53,6,10,71
1030,-0.078125,53,6,10,71
1031,-0.078125,53,6,10,71
1032,-0.078125,53,6,10,71
1033,-0.078125,53,6,10,71
1034,-0.078125,53,6,10,71
1035,-0.078125,53,6,10,71
1036,-0.078125,53,6,10,71
1037,-0.078125,53,6,10,71
1038,-0.078125,53,6,10,71
1039,-0.078125,53,6,10,71
1040,-0.078125,53,6,10,71
1041,-0.078125,53,6,10,71
1042,-0.078125,53,6,10,71
1043,-0.078125,53,6,10,71
1044,-0.078125,53,6,10,71
1045,-0.078125,53,6,10,71
1046,-0.078125,53,6,10,71
1047,-0.078125,53,6,10,71
1048,-0.078125,53,6,10,71
1049,-0.078125,53,6,10,71
1050,-0.078125,53,6,10,71
1051,-0.078125,53,6,10,71
1052,-0.078125,53,6,10,71
1053,-0.078125,53,6,10,71
1054,-0.078125,53,6,10,71
1055,-0.078125,53,6,10,71
1056,-0.078125,53,6,10,71
1057,-0.078125,53,6,10,71
1058,-0.078125,53,6,10,71
1059,-0.078125,53,6,10,71
1060,-0.078125,53,6,10,71
1061,-0.078125,53,6,10,71
1062,-0.078125,53,6,10,71
1063,-0.078125,53,6,10,71
1064,-0.078125,53,6,10,71
1065,-0.078125,53,6,10,71
1066,-0.078125,53,6,10,71
1067,-0.078125,53,6,10,71
1068,-0.078125,53,6,10,71
1069,-0.078125,53,6,10,71
1070,-0.078125,53,6,10,71
1071,-0.078125,53,6,10,71
1072,-0.078125,53,6,10,71
1073,-0.078125,53,6,10,71
1074,-0.078125,53,6,10,71
1075,-0.078125,53,6,10,71
1076,-0.078125,53,6,10,71
1077,-0.078125,53,6,10,71
1078,-0.078125,53,6,10,71
1079,-0.078125,53,6,10,71
1080,-0.078125,53,6,10,71
1081,-0.078125,53,6,10,71
1082,-0.078125,53,6,10,71
1083,-0.078125,53,6,10,71
1084,-0.078125,53,6,10,71
1085,-0.078125,53,6,10,71
1086,-0.078125,53,6,10,71
1087,-0.078125,53,6,10,71
1088,-0.078125,53,6,10,71
1089,-0.078125,53,6,10,71
1090,-0.078125,53,6,10,71
1091,-0.078125,53,6,10,71
1092,-0.078125,53,6,10,71
1093,-0.078125,53,6,10,71
1094,-0.078125,53,6,10,71
1095,-0.078125,53,6,10,71
1096,-0.078125,53,6,10,71
1097,-0.078125,53,6,10,71
1098,-0.078125,53,6,10,71
1099,-0.078125,53,6,10,71
1100,-0.078125,53,6,10,71
1101,-0.078125,53,6,10,71
1102,-0.078125,53,6,10,71
1103,-0.078125,53,6,10,71
1104,-0.078125,53,6,10,71
1105,-0.078125,53,6,10,71
1106,-0.078125,53,6,10,71
1107,-0.078125,53,6,10,71
1108,-0.078125,53,6,10,71
1109,-0.078125,53,6,10,71
1110,-0.078125,53,6,10,71
1111,-0.078125,53,6,10,71
1112,-0.078125,53,6,10,71
1113,-0.078125,53,6,10,71
1114,-0.078125,53,6,10,71
1115,-0.078125,53,6,10,71
1116,-0.078125,53,6,10,71
1117,-0.078125,53,6,10,71
1118,-0.078125,53,6,10,71
1119,-0.078125,53,6,10,71
1120,-0.078125,53,6,10,71
1121,-0.078125,53,6,10,71
1122,-0.078125,53,6,10,71
1123,-0.078125,53,6,10,71
1124,-0.078125,53,6,10,71
1125,-0.078125,53,6,10,71
1126,-0.078125,53,6,10,71
1127,-0.078125,53,6,10,71
1128,-0.078125,53,6,10,71
1129,-0.078125,53,6,10,71
1130,-0.078125,53,6,10,71
1131,-0.078125,53,6,10,71
1132,-0.078125,53,6,10,71
1133,-0.078125,53,6,10,71
1134,-0.078125,53,6,10,71
1135,-0.078125,53,6,10,71
1136,-0.078125,53,6,10,71
1137,-0.078125,53,6,10,71
1138,-0.078125,53,6,10,71
1139,-0.078125,53,6,10,71
1140,-0.078125,53,6,10,71
1141,-0.078125,53,6,10,71
1142,-0.078125,53,6,10,71
1143,-0.078125,53,6,10,71
1144,-0.078125,53,6,10,71
1145,-0.078125,53,6,10,71
1146,-0.078125,53,6,10,71
1147,-0.078125,53,6,10,71
1148,-0.078125,53,6,10,71
1149,-0.078125,53,6,10,71
1150,-0.078125,53,6,10,71
1151,-0.078125,53,6,10,71
1152,-0.078125,53,6,10,71
1153,-0.078125,53,6,10,71
1154,-0.078125,53,6,10,71
1155,-0.078125,53,6,10,71
1156,-0.078125,53,6,10,71
1157,-0.078125,53,6,10,71
1158,-0.078125,53,6,10,71
1159,-0.078125,53,6,10,71
1160,-0.078125,53,6,10,71
1161,-0.078125,53,6,10,71
1162,-0.062500,60,7,11,80
1163,-0.062500,60,7,11,80
1164,-0.062500,60,7,11,80
1165,-0.062500,60,7,11,80
1166,-0.062500,60,7,11,80
1167,-0.062500,60,7,11,80
1168,-0.062500,60,7,11,80
1169,-0.062500,60,7,11,80
1170,-0.062500,60,7,11,80
1171,-0.062500,60,7,11,80
1172,-0.062500,60,7,11,80
1173,-0.062500,60,7,11,80
1174,-0.062500,60,7,11,80
1175,-0.062500,60,7,11,80
1176,-0.062500,60,7,11,80
1177,-0.062500,60,7,11,80
1178,-0.062500,60,7,11,80
1179,-0.062500,60,7,11,80
1180,-0.062500,60,7,11,80
1181,-0.062500,60,7,11,80
1182,-0.062500,60,7,11,80
1183,-0.062500,60,7,11,80
1184,-0.062500,60,7,11,80
1185,-0.062500,60,7,11,80
1186,-0.062500,60,7,11,80
1187,-0.062500,60,7,11,80
1188,-0.062500,60,7,11,80
1189,-0.062500,60,7,11,80
1190,-0.062500,60,7,11,80
1191,-0.062500,60,7,11,80
1192,-0.062500,60,7,11,80
1193,-0.062500,60,7,11,80
1194,-0.062500,60,7,11,80
1195,-0.062500,60,7,11,80
1196,-0.062500,60,7,11,80
1197,-0.062500,60,7,11,80
1198,-0.062500,60,7,11,80
1199,-0.062500,60,7,11,80
1200,-0.062500,60,7,11,80
1201,-0.062500,60,7,11,80
1202,-0.062500,60,7,11,80
1203,-0.062500,60,7,11,80
1204,-0.062500,60,7,11,80
1205,-0.062500,60,7,11,80
1206,-0.062500,60,7,11,80
1207,-0.062500,60,7,11,80
1208,-0.062500,60,7,11,80
1209,-0.062500,60,7,11,80
1210,-0.062500,60,7,11,80
1211,-0.062500,60,7,11,80
1212,-0.062500,60,7,11,80
1213,-0.062500,60,7,11,80
1214,-0.062500,60,7,11,80
1215,-0.062500,60,7,11,80
1216,-0.062500,60,7,11,80
1217,-0.062500,60,7,11,80
1218,-0.062500,60,7,11,80
1219,-0.062500,60,7,11,80
1220,-0.062500,60,7,11,80
1221,-0.062500,60,7,11,80
1222,-0.062500,60,7,11,80
1223,-0.062500,60,7,11,80
1224,-0.062500,60,7,11,80
1225,-0.062500,60,7,11,80
1226,-0.062500,60,7,11,80
1227,-0.062500,60,7,11,80
1228,-0.062500,60,7,11,80
1229,-0.062500,60,7,11,80
1230,-0.062500,60,7,11,80
1231,-0.062500,60,7,11,80
1232,-0.062500,60,7,11,80
1233,-0.062500,60,7,11,80
1234,-0.062500,60,7,11,80
1235,-0.062500,60,7,11,80
1236,-0.062500,60,7,11,80
1237,-0.062500,60,7,11,80
1238,-0.062500,60,7,11,80
1239,-0.062500,60,7,11,80
1240,-0.062500,60,7,11,80
1241,-0.062500,60,7,11,80
1242,-0.062500,60,7,11,80
1243,-0.062500,60,7,11,80
1244,-0.062500,60,7,11,80
1245,-0.062500,60,7,11,80
1246,-0.062500,60,7,11,80
1247,-0.062500,60,7,11,80
1248,-0.062500,60,7,11,80
1249,-0.062500,60,7,11,80
1250,-0.062500,60,7,11,80
1251,-0.062500,60,7,11,80
1252,-0.062500,60,7,11,80
1253,-0.062500,60,7,11,80
1254,-0.062500,60,7,11,80
1255,-0.062500,60,7,11,80
1256,-0.062500,60,7,11,80
1257,-0.062500,60,7,11,80
1258,-0.062500,60,7,11,80
1259,-0.062500,60,7,11,80
1260,-0.062500,60,7,11,80
1261,-0.062500,60,7,11,80
1262,-0.062500,60,7,11,80
1263,-0.062500,60,7,11,80
1264,-0.062500,60,7,11,80
1265,-0.062500,60,7,11,80
1266,-0.062500,60,7,11,80
1267,-0.062500,60,7,11,80
1268,-0.062500,60,7,11,80
1269,-0.062500,60,7,11,80
1270,-0.062500,60,7,11,80
1271,-0.062500,60,7,11,80
1272,-0.062500,60,7,11,80
1273,-0.062500,60,7,11,80
1274,-0.062500,60,7,11,80
1275,-0.062500,60,7,11,80
1276,-0.062500,60,7,11,80
1277,-0.062500,60,7,11,80
1278,-0.062500,60,7,11,80
1279,-0.062500,60,7,11,80
1280,-0.062500,60,7,11,80
1281,-0.062500,60,7,11,80
1282,-0.062500,60,7,11,80
1283,-0.062500,60,7,11,80
1284,-0.062500,60,7,11,80
1285,-0.062500,60,7,11,80
1286,-0.062500,60,7,11,80
1287,-0.062500,60,7,11,80
1288,-0.062500,60,7,11,80
1289,-0.062500,60,7,11,80
1290,-0.062500,60,7,11,80
1291,-0.062500,60,7,11,80
1292,-0.062500,60,7,11,80
1293,-0.062500,60,7,11,80
1294,-0.062500,60,7,11,80
1295,-0.062500,60,7,11,80
1296,-0.062500,60,7,11,80
1297,-0.062500,60,7,11,80
1298,-0.062500,60,7,11,80
1299,-0.062500,60,7,11,80
1300,-0.062500,60,7,11,80
1301,-0.062500,60,7,11,80
1302,-0.062500,60,7,11,80
1303,-0.062500,60,7,11,80
1304,-0.062500,60,7,11,80
1305,-0.062500,60,7,11,80
1306,-0.062500,60,7,11,80
1307,-0.062500,60,7,11,80
1308,-0.062500,60,7,11,80
1309,-0.062500,60,7,11,80
1310,-0.062500,60,7,11,80
1311,-0.062500,60,7,11,80
1312,-0.062500,60,7,11,80
1313,-0.062500,60,7,11,80
1314,-0.062500,60,7,11,80
1315,-0.062500,60,7,11,80
1316,-0.062500,60,7,11,80
1317,-0.062500,60,7,11,80
1318,-0.062500,60,7,11,80
1319,-0.062500,60,7,11,80
1320,-0.062500,60,7,11,80
1321,-0.062500,60,7,11,80
1322,-0.062500,60,7,11,80
1323,-0.062500,60,7,11,80
1324,-0.062500,60,7,11,80
1325,-0.062500,60,7,11,80
1326,-0.062500,60,7,11,80
1327,-0.062500,60,7,11,80
1328,-0.062500,60,7,11,80
1329,-0.062500,60,7,11,80
1330,-0.062500,60,7,11,80
1331,-0.062500,60,7,11,80
1332,-0.062500,60,7,11,80
1333,-0.062500,60,7,11,80
1334,-0.062500,60,7,11,80
1335,-0.062500,60,7,11,80
1336,-0.062500,60,7,11,80
1337,-0.062500,60,7,11,80
1338,-0.062500,60,7,11,80
1339,-0.062500,60,7,11,80
1340,-0.062500,60,7,11,80
1341,-0.062500,60,7,11,80
1342,-0.062500,60,7,11,80
1343,-0.062500,60,7,11,80
1344,-0.062500,60,7,11,80
1345,-0.062500,60,7,11,80
1346,-0.062500,60,7,11,80
1347,-0.062500,60,7,11,80
1348,-0.062500,60,7,11,80
1349,-0.062500,60,7,11,80
1350,-0.062500,60,7,11,80
1351,-0.062500,60,7,11,80
1352,-0.062500,60,7,11,80
1353,-0.062500,60,7,11,80
1354,-0.062500,60,7,11,80
1355,-0.062500,60,7,11,80
1356,-0.062500,60,7,11,80
1357,-0.062500,60,7,11,80
1358,-0.062500,60,7,11,80
1359,-0.062500,60,7,11,80
1360,-0.062500,60,7,11,80
1361,-0.062500,60,7,11,80
1362,-0.062500,60,7,11,80
1363,-0.062500,60,7,11,80
1364,-0.062500,60,7,11,80
1365,-0.062500,60,7,11,80
1366,-0.062500,60,7,11,80
1367,-0.062500,60,7,11,80
1368,-0.062500,60,7,11,80
1369,-0.062500,60,7,11,80
1370,-0.062500,60,7,11,80
1371,-0.062500,60,7,11,80
1372,-0.062500,60,7,11,80
1373,-0.062500,60,7,11,80
1374,-0.062500,60,7,11,80
1375,-0.062500,60,7,11,80
1376,-0.062500,60,7,11,80
1377,-0.062500,60,7,11,80
1378,-0.062500,60,7,11,80
1379,-0.062500,60,7,11,80
1380,-0.062500,60,7,11,80
1381,-0.062500,60,7,11,80
1382,-0.062500,60,7,11,80
1383,-0.062500,60,7,11,80
1384,-0.062500,60,7,11,80
1385,-0.062500,60,7,11,80
1386,-0.062500,60,7,11,80
1387,-0.062500,60,7,11,80
1388,-0.062500,60,7,11,80
1389,-0.062500,60,7,11,80
1390,-0.062500,60,7,11,80
1391,-0.062500,60,7,11,80
1392,-0.062500,60,7,11,80
1393,-0.062500,60,7,11,80
1394,-0.062500,60,7,11,80
1395,-0.062500,60,7,11,80
1396,-0.062500,60,7,11,80
1397,-0.062500,60,7,11,80
1398,-0.062500,60,7,11,80
1399,-0.062500,60,7,11,80
1400,-0.062500,60,7,11,80
1401,-0.062500,60,7,11,80
1402,-0.062500,60,7,11,80
1403,-0.062500,60,7,11,80
1404,-0.062500,60,7,11,80
1405,-0.062500,60,7,11,80
1406,-0.062500,60,7,11,80
1407,-0.062500,60,7,11,80
1408,-0.062500,60,7,11,80
1409,-0.062500,60,7,11,80
1410,-0.062500,60,7,11,80
1411,-0.062500,60,7,11,80
1412,-0.062500,60,7,11,80
1413,-0.062500,60,7,11,80
1414,-0.062500,60,7,11,80
1415,-0.062500,60,7,11,80
1416,-0.062500,60,7,11,80
1417,-0.062500,60,7,11,80
1418,-0.062500,60,7,11,80
1419,-0.062500,60,7,11,80
1420,-0.062500,60,7,11,80
1421,-0.062500,60,7,11,80
1422,-0.062500,60,7,11,80
1423,-0.062500,60,7,11,80
1424,-0.062500,60,7,11,80
1425,-0.062500,60,7,11,80
1426,-0.062500,60,7,11,80
1427,-0.062500,60,7,11,80
1428,-0.062500,60,7,11,80
1429,-0.062500,60,7,11,80
1430,-0.062500,60,7,11,80
1431,-0.062500,60,7,11,80
1432,-0.062500,60,7,11,80
1433,-0.062500,60,7,11,80
1434,-0.062500,60,7,11,80
1435,-0.062500,60,7,11,80
1436,-0.062500,60,7,11,80
1437,-0.062500,60,7,11,80
1438,-0.062500,60,7,11,80
1439,-0.062500,60,7,11,80
1440,-0.062500,60,7,11,80
1441,-0.062500,60,7,11,80
1442,-0.062500,60,7,11,80
1443,-0.062500,60,7,11,80
1444,-0.062500,60,7,11,80
1445,-0.062500,60,7,11,80
1446,-0.062500,60,7,11,80
1447,-0.062500,60,7,11,80
1448,-0.062500,60,7,11,80
1449,-0.062500,60,7,11,80
1450,-0.062500,60,7,11,80
1451,-0.062500,60,7,11,80
1452,-0.062500,60,7,11,80
1453,-0.062500,60,7,11,80
1454,-0.062500,60,7,11,80
1455,-0.062500,60,7,11,80
1456,-0.062500,60,7,11,80
1457,-0.062500,60,7,11,80
1458,-0.062500,60,7,11,80
1459,-0.062500,60,7,11,80
1460,-0.062500,60,7,11,80
1461,-0.062500,60,7,11,80
1462,-0.062500,60,7,11,80
1463,-0.062500,60,7,11,80
1464,-0.062500,60,7,11,80
1465,-0.062500,60,7,11,80
1466,-0.062500,60,7,11,80
1467,-0.062500,60,7,11,80
1468,-0.062500,60,7,11,80
1469,-0.062500,60,7,11,80
1470,-0.062500,60,7,11,80
1471,-0.062500,60,7,11,80
1472,-0.062500,60,7,11,80
1473,-0.062500,60,7,11,80
1474,-0.062500,60,7,11,80
1475,-0.062500,60,7,11,80
1476,-0.062500,60,7,11,80
1477,-0.062500,60,7,11,80
1478,-0.062500,60,7,11,80
1479,-0.062500,60,7,11,80
1480,-0.062500,60,7,11,80
1481,-0.062500,60,7,11,80
1482,-0.062500,60,7,11,80
1483,-0.062500,60,7,11,80
1484,-0.062500,60,7,11,80
1485,-0.062500,60,7,11,80
1486,-0.062500,60,7,11,80
1487,-0.062500,60,7,11,80
1488,-0.062500,60,7,11,80
1489,-0.062500,60,7,11,80
1490,-0.062500,60,7,11,80
1491,-0.062500,60,7,11,80
1492,-0.062500,60,7,11,80
1493,-0.062500,60,7,11,80
1494,-0.062500,60,7,11,80
1495,-0.062500,60,7,11,80
1496,-0.062500,60,7,11,80
1497,-0.062500,60,7,11,80
1498,-0.062500,60,7,11,80
1499,-0.062500,60,7,11,80
