gen,fit,rec,size,wires
356,-0.002144,8,26,153
357,-0.002144,8,26,153
358,-0.002144,8,26,153
359,-0.002144,8,26,153
360,-0.002144,8,26,153
361,-0.002144,8,26,153
362,-0.002144,8,26,153
363,-0.002144,8,26,153
364,-0.002144,8,26,153
365,-0.002144,8,26,153
366,-0.002144,8,26,153
367,-0.002144,8,26,153
368,-0.002144,8,26,153
369,-0.002144,8,26,153
370,-0.002144,8,26,153
371,-0.002144,8,26,153
372,-0.002144,8,26,153
373,-0.002144,8,26,153
374,-0.002144,8,26,153
375,-0.002144,8,26,153
376,-0.002144,8,26,153
377,-0.002144,8,26,153
378,-0.002144,8,26,153
379,-0.002144,8,26,153
380,-0.002144,8,26,153
381,-0.002144,8,26,153
382,-0.002144,8,26,153
383,-0.002144,8,26,153
384,-0.002144,8,26,153
385,-0.002144,8,26,153
386,-0.002144,8,26,153
387,-0.002144,8,26,153
388,-0.002144,8,26,153
389,-0.002144,8,26,153
390,-0.002144,8,26,153
391,-0.002144,8,26,153
392,-0.002144,8,26,153
393,-0.002144,8,26,153
394,-0.002144,8,26,153
395,-0.002144,8,26,153
396,-0.002144,8,26,153
397,-0.002144,8,26,153
398,-0.002144,8,26,153
399,-0.002144,8,26,153
400,-0.002144,8,26,153
401,-0.002144,8,26,153
402,-0.002144,8,26,153
403,-0.002144,8,26,153
404,-0.002144,8,26,153
405,-0.002144,8,26,153
406,-0.002144,8,26,153
407,-0.002144,8,26,153
408,-0.002144,8,26,153
409,-0.002144,8,26,153
410,-0.002144,8,26,153
411,-0.002144,8,26,153
412,-0.002144,8,26,153
413,-0.002144,8,26,153
414,-0.002144,8,26,153
415,-0.002112,11,26,188
416,-0.002112,11,26,188
417,-0.002112,11,26,188
418,-0.002112,11,26,188
419,-0.002112,11,26,188
420,-0.002012,10,26,190
421,-0.001992,9,26,185
422,-0.001883,10,26,192
423,-0.001883,10,26,192
424,-0.001883,10,26,192
425,-0.001883,10,26,192
426,-0.001796,10,26,185
427,-0.001778,9,26,184
428,-0.001751,9,26,183
429,-0.001751,9,26,183
430,-0.001751,9,26,183
431,-0.001705,9,26,189
432,-0.001665,9,26,190
433,-0.001665,9,26,190
434,-0.001665,9,26,190
435,-0.001665,9,26,190
436,-0.001665,9,26,190
437,-0.001665,9,26,190
438,-0.001665,9,26,190
439,-0.001665,9,26,190
440,-0.001433,9,26,192
441,-0.001433,9,26,192
442,-0.001433,9,26,192
443,-0.001433,9,26,192
444,-0.001433,9,26,192
445,-0.001340,10,26,189
446,-0.001294,9,26,192
447,-0.001294,9,26,192
448,-0.001294,9,26,192
449,-0.001294,9,26,192
450,-0.001247,9,26,193
451,-0.001247,9,26,193
452,-0.001247,9,26,193
453,-0.001247,9,26,193
454,-0.001247,9,26,193
455,-0.001247,9,26,193
456,-0.001247,9,26,193
457,-0.001247,9,26,193
458,-0.001247,9,26,193
459,-0.001247,9,26,193
460,-0.001247,9,26,193
461,-0.001247,9,26,193
462,-0.001216,9,26,203
463,-0.001216,9,26,203
464,-0.001216,9,26,203
465,-0.001216,9,26,203
466,-0.001216,9,26,203
467,-0.001216,9,26,203
468,-0.001216,9,26,203
469,-0.001216,9,26,203
470,-0.001216,9,26,203
471,-0.001216,9,26,203
472,-0.001216,9,26,203
473,-0.001216,9,26,203
474,-0.001216,9,26,203
475,-0.001216,9,26,203
476,-0.001216,9,26,203
477,-0.001216,9,26,203
478,-0.001216,9,26,203
479,-0.001216,9,26,203
480,-0.001216,9,26,203
481,-0.001216,9,26,203
482,-0.001216,9,26,203
483,-0.001216,9,26,203
484,-0.001216,9,26,203
485,-0.001216,9,26,203
486,-0.001216,9,26,203
487,-0.001216,9,26,203
488,-0.001216,9,26,203
