gen,fit,rec,size,wires
199,-0.083333,2,26,87
200,-0.083333,2,26,87
201,-0.083333,2,26,87
202,-0.083333,2,26,87
203,-0.083333,2,26,87
204,-0.083333,2,26,87
205,-0.083333,2,26,87
206,-0.083333,2,26,87
207,-0.083333,2,26,87
208,-0.083333,2,26,87
209,-0.083333,2,26,87
210,-0.083333,2,26,87
211,-0.083333,2,26,87
212,-0.083333,2,26,87
213,-0.083333,2,26,87
214,-0.083333,2,26,87
215,-0.083333,2,26,87
216,-0.083333,2,26,87
217,-0.083333,2,26,87
218,-0.083333,2,26,87
219,-0.083333,2,26,87
220,-0.083333,2,26,87
221,-0.083333,2,26,87
222,-0.083333,2,26,87
223,-0.083333,2,26,87
224,-0.083333,2,26,87
225,-0.083333,2,26,87
226,-0.083333,2,26,87
227,-0.083333,2,26,87
228,-0.083333,2,26,87
229,-0.083333,2,26,87
230,-0.083333,2,26,87
231,-0.083333,2,26,87
232,-0.083333,2,26,87
233,-0.083333,2,26,87
234,-0.083333,2,26,87
235,-0.083333,2,26,87
236,-0.083333,2,26,87
237,-0.083333,2,26,87
238,-0.083333,2,26,87
239,-0.083333,2,26,87
240,-0.083333,2,26,87
241,-0.083333,2,26,87
242,-0.083333,2,26,87
243,-0.083333,2,26,87
244,-0.083333,2,26,87
245,-0.083333,2,26,87
246,-0.083333,2,26,87
247,-0.083333,2,26,87
248,-0.083333,2,26,87
249,-0.083333,2,26,87
250,-0.083333,2,26,87
251,-0.000000,6,27,168
