gen,fit,rec,size,wires
1079,-0.000757,10,13,123
1080,-0.000757,10,13,123
1081,-0.000757,10,13,123
1082,-0.000757,10,13,123
1083,-0.000757,10,13,123
1084,-0.000757,10,13,123
1085,-0.000757,10,13,123
1086,-0.000757,10,13,123
1087,-0.000757,10,13,123
1088,-0.000757,10,13,123
1089,-0.000757,10,13,123
1090,-0.000757,10,13,123
1091,-0.000757,10,13,123
1092,-0.000757,10,13,123
1093,-0.000757,10,13,123
1094,-0.000757,10,13,123
1095,-0.000757,10,13,123
1096,-0.000757,10,13,123
1097,-0.000757,10,13,123
1098,-0.000757,10,13,123
1099,-0.000757,10,13,123
1100,-0.000757,10,13,123
1101,-0.000757,10,13,123
1102,-0.000757,10,13,123
1103,-0.000757,10,13,123
1104,-0.000757,10,13,123
1105,-0.000757,10,13,123
1106,-0.000757,10,13,123
1107,-0.000757,10,13,123
1108,-0.000757,10,13,123
1109,-0.000757,10,13,123
1110,-0.000757,10,13,123
1111,-0.000757,10,13,123
1112,-0.000757,10,13,123
1113,-0.000757,10,13,123
1114,-0.000757,10,13,123
1115,-0.000757,10,13,123
1116,-0.000757,10,13,123
1117,-0.000757,10,13,123
1118,-0.000757,10,13,123
1119,-0.000757,10,13,123
1120,-0.000757,10,13,123
1121,-0.000757,10,13,123
1122,-0.000757,10,13,123
1123,-0.000757,10,13,123
1124,-0.000757,10,13,123
1125,-0.000757,10,13,123
1126,-0.000757,10,13,123
1127,-0.000757,10,13,123
1128,-0.000757,10,13,123
1129,-0.000757,10,13,123
1130,-0.000757,10,13,123
1131,-0.000757,10,13,123
1132,-0.000757,10,13,123
1133,-0.000757,10,13,123
1134,-0.000757,10,13,123
1135,-0.000757,10,13,123
1136,-0.000757,10,13,123
1137,-0.000757,10,13,123
1138,-0.000739,9,13,120
1139,-0.000739,9,13,120
1140,-0.000739,9,13,120
1141,-0.000739,9,13,120
1142,-0.000739,9,13,120
1143,-0.000739,9,13,120
1144,-0.000739,9,13,120
1145,-0.000739,9,13,120
1146,-0.000698,10,13,125
1147,-0.000698,10,13,125
1148,-0.000698,10,13,125
1149,-0.000698,10,13,125
1150,-0.000698,10,13,125
1151,-0.000698,10,13,125
1152,-0.000698,10,13,125
1153,-0.000698,10,13,125
1154,-0.000698,10,13,125
1155,-0.000698,10,13,125
1156,-0.000698,10,13,125
1157,-0.000698,10,13,125
1158,-0.000698,10,13,125
1159,-0.000698,10,13,125
1160,-0.000698,10,13,125
1161,-0.000698,10,13,125
1162,-0.000698,10,13,125
1163,-0.000698,10,13,125
1164,-0.000698,10,13,125
1165,-0.000698,10,13,125
1166,-0.000698,10,13,125
1167,-0.000698,10,13,125
1168,-0.000698,10,13,125
1169,-0.000698,10,13,125
1170,-0.000698,10,13,125
1171,-0.000698,10,13,125
1172,-0.000698,10,13,125
1173,-0.000698,10,13,125
1174,-0.000698,10,13,125
1175,-0.000698,10,13,125
1176,-0.000698,10,13,125
1177,-0.000698,10,13,125
1178,-0.000698,10,13,125
1179,-0.000698,10,13,125
1180,-0.000698,10,13,125
1181,-0.000698,10,13,125
1182,-0.000698,10,13,125
1183,-0.000698,10,13,125
1184,-0.000698,10,13,125
1185,-0.000698,10,13,125
1186,-0.000698,10,13,125
1187,-0.000698,10,13,125
1188,-0.000698,10,13,125
1189,-0.000698,10,13,125
1190,-0.000698,10,13,125
1191,-0.000698,10,13,125
1192,-0.000698,10,13,125
1193,-0.000698,10,13,125
1194,-0.000698,10,13,125
1195,-0.000698,10,13,125
1196,-0.000698,10,13,125
1197,-0.000698,10,13,125
1198,-0.000698,10,13,125
1199,-0.000698,10,13,125
1200,-0.000698,10,13,125
1201,-0.000698,10,13,125
1202,-0.000698,10,13,125
1203,-0.000698,10,13,125
1204,-0.000698,10,13,125
1205,-0.000698,10,13,125
1206,-0.000698,10,13,125
1207,-0.000698,10,13,125
1208,-0.000698,10,13,125
1209,-0.000698,10,13,125
1210,-0.000698,10,13,125
1211,-0.000698,10,13,125
1212,-0.000698,10,13,125
1213,-0.000698,10,13,125
1214,-0.000698,10,13,125
1215,-0.000698,10,13,125
1216,-0.000698,10,13,125
1217,-0.000698,10,13,125
1218,-0.000698,10,13,125
1219,-0.000698,10,13,125
1220,-0.000698,10,13,125
1221,-0.000698,10,13,125
1222,-0.000698,10,13,125
1223,-0.000698,10,13,125
1224,-0.000698,10,13,125
1225,-0.000698,10,13,125
1226,-0.000698,10,13,125
1227,-0.000698,10,13,125
1228,-0.000698,10,13,125
1229,-0.000698,10,13,125
1230,-0.000698,10,13,125
1231,-0.000698,10,13,125
1232,-0.000698,10,13,125
1233,-0.000698,10,13,125
1234,-0.000698,10,13,125
1235,-0.000698,10,13,125
1236,-0.000698,10,13,125
1237,-0.000698,10,13,125
1238,-0.000698,10,13,125
1239,-0.000698,10,13,125
1240,-0.000698,10,13,125
1241,-0.000698,10,13,125
1242,-0.000698,10,13,125
1243,-0.000698,10,13,125
1244,-0.000698,10,13,125
1245,-0.000698,10,13,125
1246,-0.000698,10,13,125
1247,-0.000698,10,13,125
1248,-0.000698,10,13,125
1249,-0.000698,10,13,125
1250,-0.000698,10,13,125
1251,-0.000698,10,13,125
1252,-0.000698,10,13,125
1253,-0.000698,10,13,125
1254,-0.000698,10,13,125
1255,-0.000698,10,13,125
1256,-0.000698,10,13,125
1257,-0.000698,10,13,125
1258,-0.000698,10,13,125
1259,-0.000698,10,13,125
1260,-0.000698,10,13,125
1261,-0.000698,10,13,125
1262,-0.000674,10,13,124
1263,-0.000674,10,13,124
1264,-0.000674,10,13,124
1265,-0.000674,10,13,124
1266,-0.000674,10,13,124
1267,-0.000674,10,13,124
1268,-0.000660,10,13,125
1269,-0.000660,10,13,125
1270,-0.000660,10,13,125
1271,-0.000660,10,13,125
1272,-0.000660,10,13,125
1273,-0.000660,10,13,125
1274,-0.000660,10,13,125
1275,-0.000660,10,13,125
1276,-0.000660,10,13,125
1277,-0.000660,10,13,125
1278,-0.000660,10,13,125
1279,-0.000660,10,13,125
1280,-0.000660,10,13,125
1281,-0.000660,10,13,125
1282,-0.000660,10,13,125
1283,-0.000660,10,13,125
1284,-0.000660,10,13,125
1285,-0.000660,10,13,125
1286,-0.000660,10,13,125
1287,-0.000660,10,13,125
1288,-0.000660,10,13,125
1289,-0.000660,10,13,125
1290,-0.000660,10,13,125
1291,-0.000660,10,13,125
1292,-0.000660,10,13,125
1293,-0.000660,10,13,125
1294,-0.000660,10,13,125
1295,-0.000660,10,13,125
1296,-0.000660,10,13,125
1297,-0.000660,10,13,125
1298,-0.000660,10,13,125
1299,-0.000660,10,13,125
1300,-0.000660,10,13,125
1301,-0.000660,10,13,125
1302,-0.000660,10,13,125
1303,-0.000660,10,13,125
1304,-0.000660,10,13,125
1305,-0.000660,10,13,125
1306,-0.000660,10,13,125
1307,-0.000660,10,13,125
1308,-0.000660,10,13,125
1309,-0.000660,10,13,125
1310,-0.000660,10,13,125
1311,-0.000660,10,13,125
1312,-0.000660,10,13,125
1313,-0.000660,10,13,125
1314,-0.000660,10,13,125
1315,-0.000660,10,13,125
1316,-0.000660,10,13,125
1317,-0.000660,10,13,125
1318,-0.000660,10,13,125
1319,-0.000660,10,13,125
1320,-0.000660,10,13,125
1321,-0.000660,10,13,125
1322,-0.000660,10,13,125
1323,-0.000660,10,13,125
1324,-0.000660,10,13,125
1325,-0.000660,10,13,125
1326,-0.000660,10,13,125
1327,-0.000660,10,13,125
1328,-0.000660,10,13,125
1329,-0.000660,10,13,125
1330,-0.000660,10,13,125
1331,-0.000660,10,13,125
1332,-0.000660,10,13,125
1333,-0.000660,10,13,125
1334,-0.000660,10,13,125
1335,-0.000660,10,13,125
1336,-0.000660,10,13,125
1337,-0.000660,10,13,125
1338,-0.000660,10,13,125
1339,-0.000660,10,13,125
1340,-0.000660,10,13,125
1341,-0.000660,10,13,125
1342,-0.000660,10,13,125
1343,-0.000660,10,13,125
1344,-0.000660,10,13,125
1345,-0.000660,10,13,125
1346,-0.000660,10,13,125
1347,-0.000660,10,13,125
1348,-0.000660,10,13,125
1349,-0.000660,10,13,125
1350,-0.000660,10,13,125
1351,-0.000660,10,13,125
1352,-0.000660,10,13,125
1353,-0.000660,10,13,125
1354,-0.000660,10,13,125
1355,-0.000660,10,13,125
1356,-0.000660,10,13,125
1357,-0.000660,10,13,125
1358,-0.000660,10,13,125
1359,-0.000660,10,13,125
1360,-0.000660,10,13,125
1361,-0.000660,10,13,125
1362,-0.000660,10,13,125
1363,-0.000660,10,13,125
1364,-0.000660,10,13,125
1365,-0.000660,10,13,125
1366,-0.000660,10,13,125
1367,-0.000660,10,13,125
1368,-0.000660,10,13,125
1369,-0.000660,10,13,125
1370,-0.000660,10,13,125
1371,-0.000660,10,13,125
1372,-0.000660,10,13,125
1373,-0.000660,10,13,125
1374,-0.000660,10,13,125
1375,-0.000660,10,13,125
1376,-0.000660,10,13,125
1377,-0.000660,10,13,125
1378,-0.000660,10,13,125
1379,-0.000660,10,13,125
1380,-0.000660,10,13,125
1381,-0.000660,10,13,125
1382,-0.000660,10,13,125
1383,-0.000660,10,13,125
1384,-0.000660,10,13,125
1385,-0.000660,10,13,125
1386,-0.000660,10,13,125
1387,-0.000660,10,13,125
1388,-0.000660,10,13,125
1389,-0.000660,10,13,125
1390,-0.000660,10,13,125
1391,-0.000660,10,13,125
1392,-0.000660,10,13,125
1393,-0.000660,10,13,125
1394,-0.000660,10,13,125
1395,-0.000660,10,13,125
1396,-0.000660,10,13,125
1397,-0.000660,10,13,125
1398,-0.000660,10,13,125
1399,-0.000660,10,13,125
1400,-0.000660,10,13,125
1401,-0.000660,10,13,125
1402,-0.000660,10,13,125
1403,-0.000660,10,13,125
1404,-0.000660,10,13,125
1405,-0.000660,10,13,125
1406,-0.000660,10,13,125
1407,-0.000660,10,13,125
1408,-0.000660,10,13,125
1409,-0.000660,10,13,125
1410,-0.000660,10,13,125
1411,-0.000660,10,13,125
1412,-0.000660,10,13,125
1413,-0.000660,10,13,125
1414,-0.000660,10,13,125
1415,-0.000660,10,13,125
1416,-0.000660,10,13,125
1417,-0.000660,10,13,125
1418,-0.000660,10,13,125
1419,-0.000660,10,13,125
1420,-0.000660,10,13,125
1421,-0.000660,10,13,125
1422,-0.000660,10,13,125
1423,-0.000660,10,13,125
1424,-0.000660,10,13,125
1425,-0.000660,10,13,125
1426,-0.000660,10,13,125
1427,-0.000660,10,13,125
1428,-0.000660,10,13,125
1429,-0.000660,10,13,125
1430,-0.000660,10,13,125
1431,-0.000660,10,13,125
1432,-0.000660,10,13,125
1433,-0.000660,10,13,125
1434,-0.000660,10,13,125
1435,-0.000660,10,13,125
1436,-0.000660,10,13,125
1437,-0.000660,10,13,125
1438,-0.000660,10,13,125
1439,-0.000660,10,13,125
1440,-0.000660,10,13,125
1441,-0.000660,10,13,125
1442,-0.000660,10,13,125
1443,-0.000660,10,13,125
1444,-0.000660,10,13,125
1445,-0.000660,10,13,125
1446,-0.000660,10,13,125
1447,-0.000660,10,13,125
1448,-0.000660,10,13,125
1449,-0.000660,10,13,125
1450,-0.000660,10,13,125
1451,-0.000660,10,13,125
1452,-0.000660,10,13,125
1453,-0.000660,10,13,125
1454,-0.000660,10,13,125
1455,-0.000660,10,13,125
1456,-0.000660,10,13,125
1457,-0.000660,10,13,125
1458,-0.000660,10,13,125
1459,-0.000660,10,13,125
1460,-0.000660,10,13,125
1461,-0.000660,10,13,125
1462,-0.000660,10,13,125
1463,-0.000660,10,13,125
1464,-0.000660,10,13,125
1465,-0.000660,10,13,125
1466,-0.000660,10,13,125
1467,-0.000660,10,13,125
1468,-0.000660,10,13,125
1469,-0.000660,10,13,125
1470,-0.000660,10,13,125
1471,-0.000660,10,13,125
1472,-0.000660,10,13,125
1473,-0.000660,10,13,125
1474,-0.000660,10,13,125
1475,-0.000660,10,13,125
1476,-0.000660,10,13,125
1477,-0.000660,10,13,125
1478,-0.000660,10,13,125
1479,-0.000660,10,13,125
1480,-0.000660,10,13,125
1481,-0.000660,10,13,125
1482,-0.000660,10,13,125
1483,-0.000660,10,13,125
1484,-0.000645,10,13,129
1485,-0.000645,10,13,129
1486,-0.000645,10,13,129
1487,-0.000645,10,13,129
1488,-0.000645,10,13,129
1489,-0.000645,10,13,129
1490,-0.000645,10,13,129
1491,-0.000645,10,13,129
1492,-0.000645,10,13,129
1493,-0.000645,10,13,129
1494,-0.000645,10,13,129
1495,-0.000645,10,13,129
1496,-0.000645,10,13,129
1497,-0.000645,10,13,129
1498,-0.000645,10,13,129
1499,-0.000645,10,13,129
