gen,fit,rec,size,wires
227,-0.006091,8,27,164
228,-0.006073,8,27,181
229,-0.006073,8,27,181
230,-0.006073,8,27,181
231,-0.006073,8,27,181
232,-0.006073,8,27,181
233,-0.006073,8,27,181
234,-0.006073,8,27,181
235,-0.006073,8,27,181
236,-0.006073,8,27,181
237,-0.006073,8,27,181
238,-0.006073,8,27,181
239,-0.006073,8,27,181
240,-0.006073,8,27,181
241,-0.006073,8,27,181
242,-0.006073,8,27,181
243,-0.006073,8,27,181
244,-0.006073,8,27,181
245,-0.006073,8,27,181
246,-0.006073,8,27,181
247,-0.006073,8,27,181
248,-0.006073,8,27,181
249,-0.006073,8,27,181
250,-0.006073,8,27,181
251,-0.006073,8,27,181
252,-0.006073,8,27,181
253,-0.006073,8,27,181
254,-0.006073,8,27,181
255,-0.006073,8,27,181
256,-0.006073,8,27,181
257,-0.006073,8,27,181
258,-0.006073,8,27,181
259,-0.006073,8,27,181
260,-0.006073,8,27,181
261,-0.006073,8,27,181
262,-0.006073,8,27,181
263,-0.006073,8,27,181
264,-0.006073,8,27,181
265,-0.006073,8,27,181
266,-0.006073,8,27,181
267,-0.006073,8,27,181
268,-0.006073,8,27,181
269,-0.006073,8,27,181
270,-0.006073,8,27,181
271,-0.006073,8,27,181
272,-0.006073,8,27,181
273,-0.006073,8,27,181
274,-0.006073,8,27,181
275,-0.006073,8,27,181
276,-0.006073,8,27,181
277,-0.006073,8,27,181
278,-0.004132,9,27,200
279,-0.004132,9,27,200
280,-0.004132,9,27,200
281,-0.004132,9,27,200
282,-0.004132,9,27,200
283,-0.004132,9,27,200
284,-0.004132,9,27,200
285,-0.004014,9,27,204
286,-0.004014,9,27,204
287,-0.004014,9,27,204
288,-0.004014,9,27,204
289,-0.004014,9,27,204
290,-0.003941,9,27,204
291,-0.003899,9,27,205
292,-0.003899,9,27,205
293,-0.003842,9,27,205
294,-0.003842,9,27,205
295,-0.003842,9,27,205
296,-0.003826,9,27,206
297,-0.003826,9,27,206
