gen,fit,cross,rec,size,wires
1456,-0.005466,109,12,16,180
1457,-0.005466,109,12,16,180
1458,-0.005466,109,12,16,180
1459,-0.005466,109,12,16,180
1460,-0.005466,109,12,16,180
1461,-0.005466,109,12,16,180
1462,-0.005466,109,12,16,180
1463,-0.005466,109,12,16,180
1464,-0.005466,109,12,16,180
1465,-0.005466,109,12,16,180
1466,-0.005466,109,12,16,180
1467,-0.005466,109,12,16,180
1468,-0.005466,109,12,16,180
1469,-0.005466,109,12,16,180
1470,-0.005466,109,12,16,180
1471,-0.005466,109,12,16,180
1472,-0.005466,109,12,16,180
1473,-0.005466,109,12,16,180
1474,-0.005466,109,12,16,180
1475,-0.005466,109,12,16,180
1476,-0.005466,109,12,16,180
1477,-0.005466,109,12,16,180
1478,-0.005466,109,12,16,180
1479,-0.005466,109,12,16,180
1480,-0.005466,109,12,16,180
1481,-0.005466,109,12,16,180
1482,-0.005466,109,12,16,180
1483,-0.005466,109,12,16,180
1484,-0.005466,109,12,16,180
1485,-0.005466,109,12,16,180
1486,-0.005466,109,12,16,180
1487,-0.005466,109,12,16,180
1488,-0.005466,109,12,16,180
1489,-0.005466,109,12,16,180
1490,-0.005466,109,12,16,180
1491,-0.005466,109,12,16,180
1492,-0.005466,109,12,16,180
1493,-0.005466,109,12,16,180
1494,-0.005466,109,12,16,180
1495,-0.005466,109,12,16,180
1496,-0.005466,109,12,16,180
1497,-0.005466,109,12,16,180
1498,-0.005466,109,12,16,180
1499,-0.005466,109,12,16,180
