gen,fit,rec,size,wires
203,-0.005080,9,16,91
204,-0.005080,9,16,91
205,-0.005080,9,16,91
206,-0.005080,9,16,91
207,-0.004520,9,15,92
208,-0.004520,9,15,92
209,-0.004103,10,15,95
210,-0.003870,9,15,89
211,-0.003870,9,15,89
212,-0.003870,9,15,89
213,-0.003870,9,15,89
214,-0.003744,9,15,91
215,-0.003744,9,15,91
216,-0.003670,9,15,92
217,-0.003659,9,15,95
218,-0.003438,9,15,93
219,-0.003438,9,15,93
220,-0.003311,9,15,92
221,-0.003311,9,15,92
222,-0.003311,9,15,92
223,-0.003311,9,15,92
224,-0.003311,9,15,92
225,-0.003311,9,15,92
226,-0.003297,9,15,92
227,-0.003297,9,15,92
228,-0.003297,9,15,92
229,-0.003297,9,15,92
230,-0.003210,8,15,92
231,-0.003210,8,15,92
232,-0.003210,8,15,92
233,-0.003210,8,15,92
234,-0.003210,8,15,92
235,-0.003210,8,15,92
236,-0.003210,8,15,92
237,-0.003179,9,15,93
238,-0.003179,9,15,93
239,-0.003179,9,15,93
240,-0.003179,9,15,93
241,-0.003179,9,15,93
242,-0.003179,9,15,93
243,-0.003179,9,15,93
244,-0.003158,9,15,96
245,-0.003158,9,15,96
246,-0.003158,9,15,96
247,-0.003075,9,15,97
248,-0.003075,9,15,97
249,-0.003075,9,15,97
250,-0.003075,9,15,97
251,-0.003075,9,15,97
252,-0.003075,9,15,97
253,-0.003075,9,15,97
254,-0.003075,9,15,97
255,-0.003075,9,15,97
256,-0.003075,9,15,97
257,-0.003075,9,15,97
258,-0.003075,9,15,97
259,-0.003075,9,15,97
260,-0.003075,9,15,97
261,-0.003027,8,15,96
262,-0.003027,8,15,96
263,-0.003027,8,15,96
264,-0.003027,8,15,96
265,-0.003027,8,15,96
266,-0.003027,8,15,96
267,-0.003027,8,15,96
268,-0.003027,8,15,96
269,-0.003027,8,15,96
270,-0.003027,8,15,96
271,-0.003027,8,15,96
272,-0.003027,8,15,96
273,-0.003027,8,15,96
274,-0.003027,8,15,96
275,-0.003027,8,15,96
276,-0.003027,8,15,96
277,-0.003027,8,15,96
278,-0.003027,8,15,96
279,-0.003027,8,15,96
280,-0.003012,8,15,99
281,-0.003012,8,15,99
282,-0.003012,8,15,99
283,-0.003012,8,15,99
284,-0.003012,8,15,99
285,-0.003012,8,15,99
286,-0.003012,8,15,99
287,-0.003012,8,15,99
288,-0.003012,8,15,99
289,-0.003012,8,15,99
290,-0.003012,8,15,99
291,-0.003012,8,15,99
292,-0.003012,8,15,99
293,-0.003012,8,15,99
294,-0.003012,8,15,99
295,-0.003012,8,15,99
296,-0.003012,8,15,99
297,-0.003012,8,15,99
298,-0.003012,8,15,99
299,-0.003012,8,15,99
300,-0.003002,9,15,108
301,-0.003002,9,15,108
302,-0.003002,9,15,108
303,-0.003002,9,15,108
304,-0.003002,9,15,108
305,-0.003002,9,15,108
306,-0.003002,9,15,108
307,-0.003002,9,15,108
308,-0.003002,9,15,108
309,-0.003002,9,15,108
310,-0.002990,9,16,109
311,-0.002971,9,16,111
312,-0.002971,9,16,111
313,-0.002971,9,16,111
314,-0.002971,9,16,111
315,-0.002971,9,16,111
316,-0.002971,9,16,111
317,-0.002971,9,16,111
318,-0.002971,9,16,111
319,-0.002971,9,16,111
320,-0.002971,9,16,111
321,-0.002971,9,16,111
322,-0.002971,9,16,111
323,-0.002959,9,16,115
324,-0.002959,9,16,115
325,-0.002959,9,16,115
326,-0.002959,9,16,115
327,-0.002959,9,16,115
328,-0.002959,9,16,115
329,-0.002959,9,16,115
330,-0.002959,9,16,115
331,-0.002959,9,16,115
332,-0.002959,9,16,115
333,-0.002959,9,16,115
334,-0.002959,9,16,115
335,-0.002959,9,16,115
336,-0.002959,9,16,115
337,-0.002959,9,16,115
338,-0.002959,9,16,115
339,-0.002959,9,16,115
340,-0.002959,9,16,115
341,-0.002959,9,16,115
342,-0.002959,9,16,115
343,-0.002959,9,16,115
344,-0.002959,9,16,115
345,-0.002959,9,16,115
346,-0.002959,9,16,115
347,-0.002959,9,16,115
348,-0.002959,9,16,115
349,-0.002959,9,16,115
350,-0.002959,9,16,115
351,-0.002959,9,16,115
352,-0.002959,9,16,115
353,-0.002959,9,16,115
354,-0.002959,9,16,115
355,-0.002959,9,16,115
356,-0.002959,9,16,115
357,-0.002959,9,16,115
358,-0.002959,9,16,115
359,-0.002959,9,16,115
360,-0.002959,9,16,115
361,-0.002959,9,16,115
362,-0.002959,9,16,115
363,-0.002959,9,16,115
364,-0.002959,9,16,115
365,-0.002959,9,16,115
366,-0.002959,9,16,115
367,-0.002959,9,16,115
368,-0.002943,9,16,114
369,-0.002943,9,16,114
370,-0.002943,9,16,114
371,-0.002943,9,16,114
372,-0.002943,9,16,114
373,-0.002943,9,16,114
374,-0.002943,9,16,114
375,-0.002943,9,16,114
376,-0.002943,9,16,114
377,-0.002943,9,16,114
378,-0.002943,9,16,114
379,-0.002943,9,16,114
380,-0.002943,9,16,114
381,-0.002943,9,16,114
382,-0.002943,9,16,114
383,-0.002943,9,16,114
384,-0.002943,9,16,114
385,-0.002923,9,16,119
386,-0.002923,9,16,119
387,-0.002923,9,16,119
388,-0.002923,9,16,119
389,-0.002923,9,16,119
390,-0.002923,9,16,119
391,-0.002923,9,16,119
392,-0.002923,9,16,119
393,-0.002923,9,16,119
394,-0.002923,9,16,119
395,-0.002923,9,16,119
396,-0.002923,9,16,119
397,-0.002923,9,16,119
398,-0.002923,9,16,119
399,-0.002923,9,16,119
400,-0.002923,9,16,119
401,-0.002923,9,16,119
402,-0.002923,9,16,119
403,-0.002923,9,16,119
404,-0.002923,9,16,119
405,-0.002923,9,16,119
406,-0.002923,9,16,119
407,-0.002923,9,16,119
408,-0.002923,9,16,119
409,-0.002923,9,16,119
410,-0.002923,9,16,119
411,-0.002923,9,16,119
412,-0.002923,9,16,119
413,-0.002923,9,16,119
414,-0.002923,9,16,119
415,-0.002923,9,16,119
416,-0.002923,9,16,119
417,-0.002923,9,16,119
418,-0.002923,9,16,119
419,-0.002923,9,16,119
420,-0.002923,9,16,119
421,-0.002923,9,16,119
422,-0.002923,9,16,119
423,-0.002923,9,16,119
424,-0.002923,9,16,119
425,-0.002923,9,16,119
426,-0.002923,9,16,119
427,-0.002923,9,16,119
428,-0.002923,9,16,119
429,-0.002923,9,16,119
430,-0.002923,9,16,119
431,-0.002923,9,16,119
432,-0.002923,9,16,119
433,-0.002923,9,16,119
434,-0.002923,9,16,119
435,-0.002923,9,16,119
436,-0.002923,9,16,119
437,-0.002923,9,16,119
438,-0.002923,9,16,119
439,-0.002923,9,16,119
440,-0.002923,9,16,119
441,-0.002923,9,16,119
442,-0.002923,9,16,119
443,-0.002913,9,16,120
444,-0.002913,9,16,120
445,-0.002913,9,16,120
446,-0.002913,9,16,120
447,-0.002842,9,16,118
448,-0.002842,9,16,118
449,-0.002842,9,16,118
450,-0.002842,9,16,118
451,-0.002813,8,16,120
452,-0.002813,8,16,120
453,-0.002813,8,16,120
454,-0.002813,8,16,120
455,-0.002813,8,16,120
456,-0.002813,8,16,120
457,-0.002813,8,16,120
458,-0.002813,8,16,120
459,-0.002813,8,16,120
460,-0.002813,8,16,120
461,-0.002813,8,16,120
462,-0.002813,8,16,120
463,-0.002813,8,16,120
464,-0.002813,8,16,120
465,-0.002813,8,16,120
466,-0.002813,8,16,120
467,-0.002813,8,16,120
468,-0.002813,8,16,120
469,-0.002813,8,16,120
470,-0.002813,8,16,120
471,-0.002813,8,16,120
472,-0.002813,8,16,120
473,-0.002813,8,16,120
474,-0.002813,8,16,120
475,-0.002813,8,16,120
476,-0.002813,8,16,120
477,-0.002813,8,16,120
478,-0.002813,8,16,120
479,-0.002813,8,16,120
480,-0.002813,8,16,120
481,-0.002813,8,16,120
482,-0.002813,8,16,120
483,-0.002813,8,16,120
484,-0.002813,8,16,120
485,-0.002813,8,16,120
486,-0.002813,8,16,120
487,-0.002813,8,16,120
488,-0.002813,8,16,120
489,-0.002813,8,16,120
490,-0.002813,8,16,120
491,-0.002813,8,16,120
492,-0.002813,8,16,120
493,-0.002813,8,16,120
494,-0.002813,8,16,120
495,-0.002813,8,16,120
496,-0.002813,8,16,120
497,-0.002813,8,16,120
498,-0.002813,8,16,120
499,-0.002813,8,16,120
500,-0.002813,8,16,120
501,-0.002813,8,16,120
502,-0.002813,8,16,120
503,-0.002813,8,16,120
504,-0.002813,8,16,120
505,-0.002813,8,16,120
506,-0.002813,8,16,120
507,-0.002813,8,16,120
508,-0.002813,8,16,120
509,-0.002813,8,16,120
510,-0.002813,8,16,120
511,-0.002813,8,16,120
512,-0.002813,8,16,120
513,-0.002813,8,16,120
514,-0.002813,8,16,120
515,-0.002813,8,16,120
516,-0.002813,8,16,120
517,-0.002813,8,16,120
518,-0.002813,8,16,120
519,-0.002813,8,16,120
520,-0.002813,8,16,120
521,-0.002813,8,16,120
522,-0.002813,8,16,120
523,-0.002813,8,16,120
524,-0.002813,8,16,120
525,-0.002813,8,16,120
526,-0.002813,8,16,120
527,-0.002813,8,16,120
528,-0.002813,8,16,120
529,-0.002813,8,16,120
530,-0.002813,8,16,120
531,-0.002813,8,16,120
532,-0.002813,8,16,120
533,-0.002813,8,16,120
534,-0.002813,8,16,120
535,-0.002813,8,16,120
536,-0.002813,8,16,120
537,-0.002813,8,16,120
538,-0.002813,8,16,120
539,-0.002813,8,16,120
540,-0.002813,8,16,120
541,-0.002813,8,16,120
542,-0.002813,8,16,120
543,-0.002813,8,16,120
544,-0.002813,8,16,120
545,-0.002704,9,16,125
546,-0.002704,9,16,125
547,-0.002704,9,16,125
548,-0.002704,9,16,125
549,-0.002704,9,16,125
550,-0.002704,9,16,125
551,-0.002704,9,16,125
552,-0.002704,9,16,125
553,-0.002704,9,16,125
554,-0.002704,9,16,125
555,-0.002704,9,16,125
556,-0.002704,9,16,125
557,-0.002704,9,16,125
558,-0.002704,9,16,125
559,-0.002704,9,16,125
560,-0.002704,9,16,125
561,-0.002704,9,16,125
562,-0.002704,9,16,125
563,-0.002704,9,16,125
564,-0.002704,9,16,125
565,-0.002704,9,16,125
566,-0.002704,9,16,125
567,-0.002704,9,16,125
568,-0.002704,9,16,125
569,-0.002704,9,16,125
570,-0.002704,9,16,125
571,-0.002704,9,16,125
572,-0.002704,9,16,125
573,-0.002704,9,16,125
574,-0.002704,9,16,125
575,-0.002704,9,16,125
576,-0.002704,9,16,125
577,-0.002704,9,16,125
578,-0.002704,9,16,125
579,-0.002704,9,16,125
580,-0.002704,9,16,125
581,-0.002704,9,16,125
582,-0.002704,9,16,125
583,-0.002704,9,16,125
584,-0.002704,9,16,125
585,-0.002704,9,16,125
586,-0.002704,9,16,125
587,-0.002704,9,16,125
588,-0.002704,9,16,125
589,-0.002704,9,16,125
590,-0.002704,9,16,125
591,-0.002704,9,16,125
592,-0.002704,9,16,125
593,-0.002704,9,16,125
594,-0.002704,9,16,125
595,-0.002704,9,16,125
596,-0.002704,9,16,125
597,-0.002704,9,16,125
598,-0.002704,9,16,125
599,-0.002704,9,16,125
600,-0.002704,9,16,125
601,-0.002704,9,16,125
602,-0.002704,9,16,125
603,-0.002704,9,16,125
604,-0.002704,9,16,125
605,-0.002704,9,16,125
606,-0.002704,9,16,125
607,-0.002704,9,16,125
608,-0.002704,9,16,125
609,-0.002704,9,16,125
610,-0.002704,9,16,125
611,-0.002704,9,16,125
612,-0.002704,9,16,125
613,-0.002704,9,16,125
614,-0.002704,9,16,125
615,-0.002704,9,16,125
616,-0.002704,9,16,125
617,-0.002704,9,16,125
618,-0.002704,9,16,125
619,-0.002704,9,16,125
620,-0.002704,9,16,125
621,-0.002704,9,16,125
622,-0.002704,9,16,125
623,-0.002704,9,16,125
624,-0.002704,9,16,125
625,-0.002704,9,16,125
626,-0.002704,9,16,125
627,-0.002704,9,16,125
628,-0.002704,9,16,125
629,-0.002704,9,16,125
630,-0.002704,9,16,125
631,-0.002704,9,16,125
632,-0.002704,9,16,125
633,-0.002704,9,16,125
634,-0.002704,9,16,125
635,-0.002704,9,16,125
636,-0.002704,9,16,125
637,-0.002704,9,16,125
638,-0.002704,9,16,125
639,-0.002704,9,16,125
640,-0.002704,9,16,125
641,-0.002704,9,16,125
642,-0.002704,9,16,125
643,-0.002704,9,16,125
644,-0.002704,9,16,125
645,-0.002704,9,16,125
646,-0.002704,9,16,125
647,-0.002704,9,16,125
648,-0.002704,9,16,125
649,-0.002704,9,16,125
650,-0.002704,9,16,125
651,-0.002704,9,16,125
652,-0.002704,9,16,125
653,-0.002704,9,16,125
654,-0.002704,9,16,125
655,-0.002704,9,16,125
656,-0.002704,9,16,125
657,-0.002704,9,16,125
658,-0.002704,9,16,125
659,-0.002704,9,16,125
660,-0.002704,9,16,125
661,-0.002704,9,16,125
662,-0.002704,9,16,125
663,-0.002704,9,16,125
664,-0.002704,9,16,125
665,-0.002704,9,16,125
666,-0.002704,9,16,125
667,-0.002704,9,16,125
668,-0.002704,9,16,125
669,-0.002704,9,16,125
670,-0.002704,9,16,125
671,-0.002704,9,16,125
672,-0.002704,9,16,125
673,-0.002704,9,16,125
674,-0.002704,9,16,125
675,-0.002704,9,16,125
676,-0.002704,9,16,125
677,-0.002704,9,16,125
678,-0.002704,9,16,125
679,-0.002704,9,16,125
680,-0.002704,9,16,125
681,-0.002704,9,16,125
682,-0.002704,9,16,125
683,-0.002704,9,16,125
684,-0.002704,9,16,125
685,-0.002704,9,16,125
686,-0.002704,9,16,125
687,-0.002704,9,16,125
688,-0.002704,9,16,125
689,-0.002704,9,16,125
690,-0.002704,9,16,125
691,-0.002704,9,16,125
692,-0.002704,9,16,125
693,-0.002704,9,16,125
694,-0.002704,9,16,125
695,-0.002704,9,16,125
696,-0.002704,9,16,125
697,-0.002704,9,16,125
698,-0.002704,9,16,125
699,-0.002704,9,16,125
700,-0.002704,9,16,125
701,-0.002704,9,16,125
702,-0.002704,9,16,125
703,-0.002704,9,16,125
704,-0.002704,9,16,125
705,-0.002704,9,16,125
706,-0.002704,9,16,125
707,-0.002704,9,16,125
708,-0.002704,9,16,125
709,-0.002704,9,16,125
710,-0.002704,9,16,125
711,-0.002704,9,16,125
712,-0.002704,9,16,125
713,-0.002704,9,16,125
714,-0.002704,9,16,125
715,-0.002704,9,16,125
716,-0.002704,9,16,125
717,-0.002704,9,16,125
718,-0.002704,9,16,125
719,-0.002704,9,16,125
720,-0.002704,9,16,125
721,-0.002704,9,16,125
722,-0.002704,9,16,125
723,-0.002704,9,16,125
724,-0.002704,9,16,125
725,-0.002704,9,16,125
726,-0.002704,9,16,125
727,-0.002704,9,16,125
728,-0.002704,9,16,125
729,-0.002704,9,16,125
730,-0.002704,9,16,125
731,-0.002704,9,16,125
732,-0.002704,9,16,125
733,-0.002704,9,16,125
734,-0.002704,9,16,125
735,-0.002704,9,16,125
736,-0.002704,9,16,125
737,-0.002704,9,16,125
738,-0.002704,9,16,125
739,-0.002704,9,16,125
740,-0.002704,9,16,125
741,-0.002704,9,16,125
742,-0.002704,9,16,125
743,-0.002704,9,16,125
744,-0.002704,9,16,125
745,-0.002704,9,16,125
746,-0.002704,9,16,125
747,-0.002704,9,16,125
748,-0.002704,9,16,125
749,-0.002704,9,16,125
750,-0.002704,9,16,125
751,-0.002704,9,16,125
752,-0.002704,9,16,125
753,-0.002704,9,16,125
754,-0.002704,9,16,125
755,-0.002704,9,16,125
756,-0.002704,9,16,125
757,-0.002704,9,16,125
758,-0.002704,9,16,125
759,-0.002704,9,16,125
760,-0.002704,9,16,125
761,-0.002704,9,16,125
762,-0.002704,9,16,125
763,-0.002704,9,16,125
764,-0.002704,9,16,125
765,-0.002704,9,16,125
766,-0.002704,9,16,125
767,-0.002704,9,16,125
768,-0.002704,9,16,125
769,-0.002704,9,16,125
770,-0.002704,9,16,125
771,-0.002704,9,16,125
772,-0.002704,9,16,125
773,-0.002672,11,16,141
774,-0.002672,11,16,141
775,-0.002672,11,16,141
776,-0.002672,11,16,141
777,-0.002672,11,16,141
778,-0.002672,11,16,141
779,-0.002672,11,16,141
780,-0.002672,11,16,141
781,-0.002672,11,16,141
782,-0.002672,11,16,141
783,-0.002672,11,16,141
784,-0.002672,11,16,141
785,-0.002672,11,16,141
786,-0.002672,11,16,141
787,-0.002672,11,16,141
788,-0.002672,11,16,141
789,-0.002672,11,16,141
790,-0.002672,11,16,141
791,-0.002672,11,16,141
792,-0.002672,11,16,141
793,-0.002672,11,16,141
794,-0.002672,11,16,141
795,-0.002672,11,16,141
796,-0.002672,11,16,141
797,-0.002672,11,16,141
798,-0.002672,11,16,141
799,-0.002672,11,16,141
800,-0.002672,11,16,141
801,-0.002672,11,16,141
802,-0.002672,11,16,141
803,-0.002672,11,16,141
804,-0.002672,11,16,141
805,-0.002672,11,16,141
806,-0.002672,11,16,141
807,-0.002672,11,16,141
808,-0.002672,11,16,141
809,-0.002672,11,16,141
810,-0.002672,11,16,141
811,-0.002672,11,16,141
812,-0.002672,11,16,141
813,-0.002672,11,16,141
814,-0.002672,11,16,141
815,-0.002672,11,16,141
816,-0.002672,11,16,141
817,-0.002672,11,16,141
818,-0.002672,11,16,141
819,-0.002672,11,16,141
820,-0.002672,11,16,141
821,-0.002672,11,16,141
822,-0.002672,11,16,141
823,-0.002672,11,16,141
824,-0.002672,11,16,141
825,-0.002672,11,16,141
826,-0.002672,11,16,141
827,-0.002672,11,16,141
828,-0.002672,11,16,141
829,-0.002672,11,16,141
830,-0.002672,11,16,141
831,-0.002672,11,16,141
832,-0.002672,11,16,141
833,-0.002672,11,16,141
834,-0.002672,11,16,141
835,-0.002672,11,16,141
836,-0.002672,11,16,141
837,-0.002672,11,16,141
838,-0.002672,11,16,141
839,-0.002672,11,16,141
840,-0.002672,11,16,141
841,-0.002672,11,16,141
842,-0.002672,11,16,141
843,-0.002672,11,16,141
844,-0.002672,11,16,141
845,-0.002672,11,16,141
846,-0.002672,11,16,141
847,-0.002672,11,16,141
848,-0.002672,11,16,141
849,-0.002672,11,16,141
850,-0.002672,11,16,141
851,-0.002672,11,16,141
852,-0.002672,11,16,141
853,-0.002672,11,16,141
854,-0.002672,11,16,141
855,-0.002672,11,16,141
856,-0.002672,11,16,141
857,-0.002672,11,16,141
858,-0.002672,11,16,141
859,-0.002672,11,16,141
860,-0.002672,11,16,141
861,-0.002672,11,16,141
862,-0.002672,11,16,141
863,-0.002672,11,16,141
864,-0.002672,11,16,141
865,-0.002672,11,16,141
866,-0.002672,11,16,141
867,-0.002672,11,16,141
868,-0.002672,11,16,141
869,-0.002672,11,16,141
870,-0.002672,11,16,141
871,-0.002672,11,16,141
872,-0.002672,11,16,141
873,-0.002672,11,16,141
874,-0.002672,11,16,141
875,-0.002672,11,16,141
876,-0.002672,11,16,141
877,-0.002672,11,16,141
878,-0.002672,11,16,141
879,-0.002672,11,16,141
880,-0.002672,11,16,141
881,-0.002672,11,16,141
882,-0.002672,11,16,141
883,-0.002672,11,16,141
884,-0.002672,11,16,141
885,-0.002672,11,16,141
886,-0.002672,11,16,141
887,-0.002672,11,16,141
888,-0.002672,11,16,141
889,-0.002659,10,16,142
890,-0.002659,10,16,142
891,-0.002659,10,16,142
892,-0.002659,10,16,142
893,-0.002659,10,16,142
894,-0.002659,10,16,142
895,-0.002659,10,16,142
896,-0.002659,10,16,142
897,-0.002659,10,16,142
898,-0.002659,10,16,142
899,-0.002659,10,16,142
900,-0.002659,10,16,142
901,-0.002659,10,16,142
902,-0.002659,10,16,142
903,-0.002659,10,16,142
904,-0.002659,10,16,142
905,-0.002659,10,16,142
906,-0.002659,10,16,142
907,-0.002659,10,16,142
908,-0.002659,10,16,142
909,-0.002659,10,16,142
910,-0.002659,10,16,142
911,-0.002659,10,16,142
912,-0.002659,10,16,142
913,-0.002659,10,16,142
914,-0.002659,10,16,142
915,-0.002659,10,16,142
916,-0.002659,10,16,142
917,-0.002659,10,16,142
918,-0.002659,10,16,142
919,-0.002659,10,16,142
920,-0.002659,10,16,142
921,-0.002659,10,16,142
922,-0.002659,10,16,142
923,-0.002659,10,16,142
924,-0.002659,10,16,142
925,-0.002659,10,16,142
926,-0.002648,10,17,149
927,-0.002648,10,17,149
928,-0.002648,10,17,149
929,-0.002648,10,17,149
930,-0.002648,10,17,149
931,-0.002648,10,17,149
932,-0.002648,10,17,149
933,-0.002648,10,17,149
934,-0.002648,10,17,149
935,-0.002648,10,17,149
936,-0.002648,10,17,149
937,-0.002648,10,17,149
938,-0.002648,10,17,149
939,-0.002648,10,17,149
940,-0.002648,10,17,149
941,-0.002648,10,17,149
942,-0.002648,10,17,149
943,-0.002648,10,17,149
944,-0.002648,10,17,149
945,-0.002648,10,17,149
946,-0.002648,10,17,149
947,-0.002648,10,17,149
948,-0.002648,10,17,149
949,-0.002648,10,17,149
950,-0.002648,10,17,149
951,-0.002648,10,17,149
952,-0.002648,10,17,149
953,-0.002648,10,17,149
954,-0.002648,10,17,149
955,-0.002648,10,17,149
956,-0.002648,10,17,149
957,-0.002648,10,17,149
958,-0.002648,10,17,149
959,-0.002648,10,17,149
960,-0.002648,10,17,149
961,-0.002648,10,17,149
962,-0.002648,10,17,149
963,-0.002648,10,17,149
964,-0.002648,10,17,149
965,-0.002648,10,17,149
966,-0.002648,10,17,149
967,-0.002648,10,17,149
968,-0.002648,10,17,149
969,-0.002648,10,17,149
970,-0.002648,10,17,149
971,-0.002648,10,17,149
972,-0.002648,10,17,149
973,-0.002648,10,17,149
974,-0.002648,10,17,149
975,-0.002648,10,17,149
976,-0.002648,10,17,149
977,-0.002648,10,17,149
978,-0.002648,10,17,149
979,-0.002634,9,17,154
980,-0.002634,9,17,154
981,-0.002634,9,17,154
982,-0.002634,9,17,154
983,-0.002634,9,17,154
984,-0.002634,9,17,154
985,-0.002634,9,17,154
986,-0.002634,9,17,154
987,-0.002634,9,17,154
988,-0.002634,9,17,154
989,-0.002634,9,17,154
990,-0.002634,9,17,154
991,-0.002634,9,17,154
992,-0.002634,9,17,154
993,-0.002634,9,17,154
994,-0.002634,9,17,154
995,-0.002634,9,17,154
996,-0.002634,9,17,154
