gen,fit,rec,size,wires
188,-0.031250,5,26,98
189,-0.031250,5,26,98
190,-0.031250,5,26,98
191,-0.031250,5,26,98
192,-0.031250,5,26,98
193,-0.031250,5,26,98
194,-0.031250,5,26,98
195,-0.031250,5,26,98
196,-0.031250,5,26,98
197,-0.031250,5,26,98
198,-0.031250,5,26,98
199,-0.031250,5,26,98
200,-0.031250,5,26,98
201,-0.031250,5,26,98
202,-0.031250,5,26,98
203,-0.031250,5,26,98
204,-0.031250,5,26,98
205,-0.031250,5,26,98
206,-0.031250,5,26,98
207,-0.031250,5,26,98
208,-0.031250,5,26,98
209,-0.031250,5,26,98
210,-0.031250,5,26,98
211,-0.031250,5,26,98
212,-0.031250,5,26,98
213,-0.031250,5,26,98
214,-0.031250,5,26,98
215,-0.031250,5,26,98
216,-0.031250,5,26,98
217,-0.031250,5,26,98
218,-0.031250,5,26,98
219,-0.031250,5,26,98
220,-0.031250,5,26,98
221,-0.031250,5,26,98
222,-0.031250,5,26,98
223,-0.031250,5,26,98
224,-0.031250,5,26,98
225,-0.031250,5,26,98
226,-0.031250,5,26,98
227,-0.031250,5,26,98
228,-0.031250,5,26,98
229,-0.031250,5,26,98
230,-0.031250,5,26,98
231,-0.031250,5,26,98
232,-0.031250,5,26,98
233,-0.031250,5,26,98
234,-0.031250,5,26,98
235,-0.031250,5,26,98
236,-0.031250,5,26,98
237,-0.031250,5,26,98
238,-0.031250,5,26,98
239,-0.031250,5,26,98
240,-0.031250,5,26,98
241,-0.031250,5,26,98
242,-0.031250,5,26,98
243,-0.031250,5,26,98
244,-0.031250,5,26,98
245,-0.031250,5,26,98
246,-0.031250,5,26,98
247,-0.031250,5,26,98
248,-0.031250,5,26,98
249,-0.031250,5,26,98
250,-0.031250,5,26,98
251,-0.031250,5,26,98
252,-0.031250,5,26,98
253,-0.031250,5,26,98
254,-0.031250,5,26,98
255,-0.031250,5,26,98
256,-0.031250,5,26,98
257,-0.031250,5,26,98
258,-0.031250,5,26,98
259,-0.031250,5,26,98
260,-0.031250,5,26,98
261,-0.031250,5,26,98
262,-0.031250,5,26,98
263,-0.031250,5,26,98
264,-0.031250,5,26,98
265,-0.031250,5,26,98
266,-0.031250,5,26,98
267,-0.031250,5,26,98
268,-0.031250,5,26,98
269,-0.031250,5,26,98
270,-0.031250,5,26,98
271,-0.031250,5,26,98
272,-0.031250,5,26,98
273,-0.031250,5,26,98
274,-0.031250,5,26,98
275,-0.031250,5,26,98
276,-0.031250,5,26,98
277,-0.031250,5,26,98
278,-0.031250,5,26,98
279,-0.031250,5,26,98
280,-0.031250,5,26,98
281,-0.031250,5,26,98
282,-0.031250,5,26,98
283,-0.031250,5,26,98
284,-0.031250,5,26,98
285,-0.031250,5,26,98
286,-0.031250,5,26,98
287,-0.031250,5,26,98
288,-0.031250,5,26,98
289,-0.031250,5,26,98
290,-0.031250,5,26,98
291,-0.000000,9,26,201
